3,BAC MIP Pricer (EFL),BAC MIP Pricer (AFL),BAC MIP Pricer (NFL)
0:b60922bfee292a3bdb10373ae74055bc30301f18cf7e7e7aae8910736cac837c,2,-0.97990209427061359,2
0:ee73c443168e36f72f6c0de666d23bb09503f219680c10dd56ef6aa46fda5b85,2,-1.4930466637116666,2
0:1dff8a62d3c155cf9603d7723033c8b45ede7f0d2c4cf565fb5b3b792ad95be5,2,1,2
0:7648e50c5c084f3811f3cfbf13d03cbf4f0121eab402a1db0e97ea66f6640a7a,2,1,2
0:122a1da9c94ae65820aca1d39bc3a7f3496d114c923fdeec6d8112def247182a,2,1,2
0:3488066481521f83f9dd669a2ec7936746dc6ac2cf03e807a94c27fd224cc4f6,2,2,2
0:e6cc4014be5d4823b3d65808502d0bd11fafd75324167323c8b6501cbf981738,2,1,2
0:f5a68f810155c94a7a6078fabca1cdbc5dd12699ba1d00f50e22c4679d49cbf7,2,2,2
0:8df556df90d6ab7508965e2c31490c81711aaf881f33b7401742e354f60b0d66,2,1,2
0:05dc5693b1e4150dfbb5f20ea4267b3a5f1ebe583587433619bd80cc14a073b0,2,2,2
0:ecc967cb54d89f3e723e297f1d1b43e825bcd5500c93e7e87b1ef82be0124821,2,2,2
0:f59bf0eefb5cc79a7ba5770e52a876b30514d70ca4c4aa268b9a0533d85c4446,2,1,2
0:9338d11cd8a71501d18d05b7cf02071e358d8c022fa13c39763d1adfb3117214,2,-2.08854568318533,-2.0885456831853233
0:acacc266ad4c6b55ff7c12a3854b88070a61a952a96500077ba3ec4b495b8caa,1,1,1
0:622b9cf39cc15f40c1d1326e0960a345420ba20e67296cf6ef4dd19b4289df39,1,1,1
0:cc8cb8afa318a3c8593389c3409854bce0715b821e40985be3c9729278219bb8,1,1,1
0:9060d7e250fa127362ef14256a186fd069c511deb5b997a0ec03b8d3570426e7,1,1,1
0:540a544860db420ccfb34b25738d13cb4aeb108217fae3177307878e71adb249,2,1,1
0:5d68daa83be7adc8ebc2c6e1249920f59b2163440e831be127ab965fc42c79d4,-0.43028658591360625,-0.43028658591424573,-0.43028658591421021
0:f863e27f57c57802dab422607938b01012481912eba00e56d89d0d52187727ac,1,1,1
0:f195fed3fbb43c74a085f2f9189cf9a653a8b6986e6b6e79d4036931aea9c022,-0.34222849490355856,-0.34222849490330987,-0.34222849490327434
0:3ff0ebc6d4a5e0144cd8bf804645f41a4415c1c0c8e9073e3eb8020c2d5678e2,1,1,1
0:6098f3160e76af346f9cb2d5ca21b2fa80358840025bd6519fd341f82187f444,2,2,-0.081108026091499141
0:7ab390e327f26203f319883a1c8412e52132ba32fce838fa0201b2253530d315,2,2,-1.1396337220418733
0:b5ae79a36ed419c22fefea1119eb5164379e37e71d72f826fc41184fbabd8ab5,2,-0.38996995726412287,-0.38996995726411399
0:53fff85fbac0d42fb95a673c42c5eeca9acbda49c8144d6c2ca32e770d10c9a9,2,2,-1.6414078402069592
0:ee8fa4959a215302345c85e34a96c7f655d400ea9fa88f73fb034d2fef27a428,2,2,-0.46636376196960683
0:be9cc2b47eb562dea68a5da76ceec7be60fa91117648c89960c585924e14adc4,2,2,-0.41968831726389588
0:142eefb34d6c0672e69364f672d0cd0d139ea3f39c549ad7bf57840e26a9f133,2,-0.20332477093245771,-0.20332477093246482
0:d59268ef01360792e28f17ed985840dba8daf0a554475fbbf5a18ea91fbbadf6,2,-0.22885449342475539,-0.2288544934247021
0:ddfed7ec02b6c26dcec1d8035e2982606589ef68d63377a76055e26cbd73704e,2,2,-0.28722251817032074
0:889b4d1ce389d49ea59fe69a828f5a19b2226f27a2667f119f1d7d66709f4707,2,-0.65670465023256419,-0.65670465023255176
