3,BAC MIP Pricer (EFL),BAC MIP Pricer (AFL),BAC MIP Pricer (NFL)
0:48a8718515e4a0c01ee29ec68d96dd9603ad14e5888ef5fc93ecb6c94e5457fb,-0.12000000000000455,-0.12000000000000455,-0.12000000000000455
0:7414400c8ac3414ba886ce4a93dc7b5ac8b8bec654be4a49c97b167b757893c8,-0.0038491199999626247,-0.0038491199999626247,-0.0038491199999626247
0:f89c935aa9abf4a97e85ac4e721a5806eee7b4b4cf4d7264b0b49eede61a5cd4,-0.23999999999997712,-0.23999999999998778,-0.23999999999997357
0:08257480225c30ef7e582263eccd9b9c84cc1c79a1e5d9ef324ef5af9ce2fb7e,-3.3093259339420769,-3.3093259339420769,-3.3093259339420769
0:2bd281637bc4c8a3c282b297a5339dbbf5ad73c3712ad2597ab3d91a877148dd,2,2,2
0:dccd06d748dd2d3e120110e89d4079fbdc3904acbd2f85a00d322a9f3381d3bb,2,2,2
0:d6ab710a0f3284a7b85a2be34366d7aa79f173a8cd46d5886a47f47e6c6f3218,2,2,2
0:6c8d775efaf6416e0315292c66e7db2ab079de32df3197e6188f412564823f6f,2,2,2
0:98e4de9a3ec326f79be5355e077164ee87e41b4f0e36e2f3c2940b3ee3d9affe,2,2,2
0:eeb0c1d269aecae44e9086881a21b72f0ce9214a5f807b653567f75b5adae020,2,2,2
0:62b8a114acab8715dd2aecc5a1021e01c5e303b31e22408cc57e58c33d2bc1ec,2,2,2
0:018594e80186af9d60a236cf0c86c571bc0fb80d5577d2fec47b9a30a4689d04,2,2,2
0:3ce7a6fc2082c1e939839133a6ff6053839c63cb3c3c9e8cf7b7c28b52712514,2,2,2
0:2889cd337007947f13f31e9beb438afadd53eb321352cb03302fad80ca31f91e,2,2,2
0:1dfc4b9c93a43929612e01f5ff1d87c2af13001163b6d4ca33eb251df6d910fd,-5.0852006389637356,-5.0852006389637401,-5.0852006389637356
0:dccc89162609d61307992f0c0acd67ca9c8131ac909be21395a1e019d4636184,-5.2229574338661333,-5.2229574338661333,-5.2229574338661351
0:a864a252f851d6b40098ccba6a4185a6a97bfa8368b974c3110b25ddab1a130c,-8.1732803080861149,-8.1732803080861061,-8.1732803080861061
0:869793460015b590e3b7525f4a3b920aea4d28e4f5f0296dcec589a6dfa1b3b2,-6.4968701807784699,-6.4968701807784699,-6.4968701807784699
0:fe55082587adb76123b1abfb11cd91049bb7558ca5e7418007ae302c1046f329,-5.3469385492782582,-5.3469385492782582,-5.3469385492782582
0:a501884ea6ea02670a0d3c2c76e26190bddec57be95b83ecf391dc9fde569a94,-4.93213753351663,-4.9321375335166362,-4.93213753351663
0:03537896ce1e26592f74354a17fe63fc985805107ff51d1ac048a5d5676fbd10,-6.4627685879875614,-6.4627685879875614,-6.4627685879875614
0:0e7a8c76a7d68104cd4054c215e5d14a503231560f348037e694a346098c89d2,-8.2112974108195207,-8.2112974108195207,-8.2112974108195207
0:14b79943c3078f65d8c9c70f08322bc75429343f24c5ee08182aaf438684a8d5,-6.3489294590703302,-6.3489294590703302,-6.3489294590703356
0:f5138786a53eaf130a1404bffbadad95dd6965ce28e1aaa188f0fd32580d8fc5,-8.0333154241983902,-8.0333154241983902,-8.0333154241983902
0:29966273c0edf87e7f80cba56b6c54c91f693c5380e656ae5b9d9a10b33d1dc5,2,-0.0031619912437186315,-0.0031619912437257369
0:443b42b703597ed074792e742a8852f4d70bf6797f372f984d2ef0e8e42fbfe4,2,1,1
0:57145ca16d4996d580bfbe60039baeb5cdaf79b27a554d81ca49873fbb8ee9ef,2,1,1
0:57b9ac0d4263c1f082bd9970ba26ecdbc885aabfee092257fc055a98bf3543c4,2,-0.010914950542950663,-0.010914950542950663
0:80fa714eaabe12b36abf7d6cefbce60ffb7f6d2e353d678e946f31b9b616c69a,2,-0.048510891303251924,-0.048510891303241266
0:f139585a1eff346c1cf27cff89b74ed3e2ebcb7c6a2e5b9b983472a6fecf8189,2,-0.14686878727628816,-0.14686878727629171
0:dfdc57c3e88fa151c04e8fad691d7a3dc30aeaad4f7000bd004ca1c34888b6e3,2,-0.03125999187502515,-0.03125999187502515
0:63b329bcd3b71e7b1d5dcbfb85d462ba1990b71c8384182ba725804d69f80e61,2,-0.000149153533806512,-0.00014915353381184104
0:78ba547104d785a0ad840b3df47dd137f6e831df0048bef0851af8b1cf6ac4be,2,1,1
0:189bd9152148cddf9884ed5c05f5c697ac22c3b84ed3252dc77b4023563d90db,1,1,1
0:130562ce80236eab6d27c26c78a1903ec0adb97a25099ec5a20be27f0210b36f,-0.0066695279074089342,-0.0066695279074089342,-0.0066695279074089342
0:16bdaebe76794cfda7d98e564e0b09c8e76ac5cf99aa3ee7c7d63b07eb9a4788,-0.19751730080258412,-0.19751730080258056,-0.197517300802593
0:c5eeda83ae3a5f3a58222656b7c2fdf7c8be275e9587ff67f72d736e95ae49c0,-0.10872675248594987,-0.10872675248592856,-0.10872675248594987
0:e64152836116e90a0f6b6095c51c1858566a78ed56b3798a28d7235efcd536ca,-0.020028612326733253,-0.020028612326731476,-0.020028612326740358
0:1243f17d89d93b5f56aa2522b1c0f66c64674893f86aad61c776b4e3e17749ba,-0.33836469475772901,-0.33836469475772901,-0.33836469475772901
0:8d5f9a8bbcb0fe22dfc1bb0afda70ac1e2a8a8b638132f3fb500c997e43769c4,-0.45276737412095258,-0.45276737412093837,-0.45276737412093837
0:3a2da98e38152b07118e878ce6b510bf8c619976e690a3606d4c854689fbdc3b,-0.047078683825610312,-0.047078683825628076,-0.047078683825610312
0:066722d361175dd93ee2e060c1f656861879dd56625b4dc37826cad5efc14f25,-0.044441392677221359,-0.044441392677221359,-0.044441392677221359
0:6aa90278682d2f387417cf1af863de1a45db694ad073f2173901b80257cd0af2,1,1,1
